# SNR	upix	vpix	boxc_width	time	dm	iblk
11.6	205	176	1		1	0	0
14.7	210	176	0		0	0	0
7.2	230	176	1		1	0	0
10.2	254	176	0		1	0	0
21.4	2	176	0		1	0	0
11.0	23	176	1		1	0	0
16.3	36	176	0		0	0	0
21.6	50	176	1		1	0	0
19.0	76	176	0		1	0	0
12.6	83	176	1		1	0	0
16.7	101	176	1		1	0	0
17.7	122	176	0		0	0	0
39.9	137	177	1		1	0	0
20.3	155	177	0		1	0	0
18.7	167	177	0		1	0	0
13.7	189	177	1		1	0	0
12.1	206	177	0		1	0	0
15.1	208	177	0		1	0	0
9.2	227	177	0		1	0	0
6.9	255	177	0		1	0	0
19.3	5	177	0		1	0	0
11.2	18	177	0		1	0	0
16.0	47	177	1		1	0	0
22.3	49	177	0		1	0	0
19.5	67	177	0		1	0	0
14.6	82	177	1		1	0	0
19.6	110	177	0		0	0	0
18.6	124	177	0		1	0	0
46.0	138	178	1		1	0	0
24.1	154	178	0		1	0	0
18.6	168	178	0		1	0	0
15.7	188	178	1		1	0	0
11.6	198	178	0		1	0	0
15.2	214	178	0		0	0	0
9.5	227	178	0		0	0	0
9.2	250	178	0		1	0	0
20.0	4	178	0		1	0	0
11.0	17	178	0		1	0	0
21.6	46	178	1		1	0	0
22.8	52	178	0		0	0	0
19.7	66	178	0		1	0	0
19.1	81	178	1		1	0	0
19.7	109	178	0		0	0	0
16.8	122	178	0		0	0	0
45.8	137	179	1		1	0	0
22.0	155	179	0		1	0	0
15.4	169	179	0		1	0	0
17.8	189	179	1		1	0	0
14.6	202	179	1		1	0	0
11.0	210	179	0		1	0	0
10.3	233	179	1		1	0	0
7.5	246	179	0		1	0	0
14.6	9	179	0		1	0	0
17.1	31	179	0		0	0	0
19.8	45	179	1		1	0	0
20.0	51	179	0		0	0	0
18.6	73	179	0		1	0	0
18.8	80	179	1		1	0	0
13.6	98	179	0		1	0	0
21.7	113	179	0		0	0	0
50.2	138	180	1		1	0	0
18.9	154	180	0		1	0	0
10.9	170	180	0		1	0	0
15.8	190	180	0		1	0	0
16.3	192	180	0		0	0	0
13.4	211	180	0		1	0	0
11.5	234	180	1		1	0	0
13.9	254	180	0		1	0	0
9.2	3	180	1		1	0	0
15.0	28	180	0		0	0	0
16.2	44	180	0		1	0	0
17.4	62	180	1		1	0	0
15.6	79	180	1		1	0	0
19.8	81	180	0		1	0	0
13.9	109	180	0		0	0	0
21.6	112	180	0		0	0	0
45.5	139	181	0		1	0	0
16.5	145	181	0		1	0	0
12.4	171	181	0		1	0	0
14.9	191	181	1		1	0	0
14.2	193	181	0		0	0	0
12.1	212	181	1		1	0	0
12.3	225	181	0		0	0	0
10.8	254	181	0		0	0	0
8.9	12	181	0		0	0	0
14.5	27	181	0		0	0	0
13.5	46	181	0		1	0	0
16.8	61	181	0		1	0	0
14.0	78	181	1		1	0	0
19.3	86	181	0		1	0	0
13.9	104	181	0		1	0	0
21.5	118	181	0		1	0	0
36.7	138	182	1		1	0	0
19.9	159	182	0		0	0	0
