# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
6.8	203	138	7	127	110	226	178	57983	801.5570	60381.275827591	491.013	51.63243	-54.59998
9.8	204	138	7	127	110	226	259	57983	801.5570	60381.275827591	491.013	51.62503	-54.59993
9.2	205	138	7	123	110	226	242	57979	801.5017	60381.275826951	491.013	51.61763	-54.59988
6.8	206	139	7	123	110	226	180	57979	801.5017	60381.275826951	491.013	51.61030	-54.59554
7.9	203	138	7	133	110	226	208	57989	801.6400	60381.275828551	491.013	51.63243	-54.59998
10.4	204	138	7	128	110	226	274	57984	801.5708	60381.275827751	491.013	51.62503	-54.59993
9.5	205	138	7	128	110	226	251	57984	801.5708	60381.275827751	491.013	51.61763	-54.59988
6.5	204	138	7	137	110	226	172	57993	801.6953	60381.275829191	491.013	51.62503	-54.59993
6.3	205	139	7	137	110	226	166	57993	801.6953	60381.275829191	491.013	51.61769	-54.59558
6.8	204	138	7	115	111	226	178	57971	801.3911	60381.275825671	495.476	51.62503	-54.59993
7.1	205	138	7	119	111	226	188	57975	801.4464	60381.275826311	495.476	51.61763	-54.59988
6.0	203	138	6	127	111	226	158	57983	801.5570	60381.275827591	495.476	51.63243	-54.59998
9.0	204	138	7	127	111	226	237	57983	801.5570	60381.275827591	495.476	51.62503	-54.59993
8.9	205	138	7	125	111	226	235	57981	801.5294	60381.275827271	495.476	51.61763	-54.59988
6.9	206	139	7	123	111	226	181	57979	801.5017	60381.275826951	495.476	51.61030	-54.59554
7.8	203	138	7	132	111	226	206	57988	801.6261	60381.275828391	495.476	51.63243	-54.59998
10.2	204	138	7	132	111	226	268	57988	801.6261	60381.275828391	495.476	51.62503	-54.59993
9.2	205	138	7	128	111	226	243	57984	801.5708	60381.275827751	495.476	51.61763	-54.59988
7.4	204	138	7	136	111	226	195	57992	801.6814	60381.275829031	495.476	51.62503	-54.59993
7.0	205	138	7	136	111	226	184	57992	801.6814	60381.275829031	495.476	51.61763	-54.59988
6.5	204	138	7	114	112	226	170	57970	801.3773	60381.275825511	499.940	51.62503	-54.59993
6.8	205	138	7	119	112	226	178	57975	801.4464	60381.275826311	499.940	51.61763	-54.59988
9.0	204	138	7	127	112	226	237	57983	801.5570	60381.275827591	499.940	51.62503	-54.59993
8.6	205	138	7	125	112	226	227	57981	801.5294	60381.275827271	499.940	51.61763	-54.59988
6.7	206	139	7	124	112	226	177	57980	801.5155	60381.275827111	499.940	51.61030	-54.59554
8.1	203	138	7	134	112	226	213	57990	801.6537	60381.275828711	499.940	51.63243	-54.59998
10.3	204	138	7	132	112	226	272	57988	801.6261	60381.275828391	499.940	51.62503	-54.59993
9.1	205	138	7	129	112	226	239	57985	801.5847	60381.275827911	499.940	51.61763	-54.59988
8.1	204	138	7	136	112	226	213	57992	801.6814	60381.275829031	499.940	51.62503	-54.59993
7.4	205	138	7	136	112	226	194	57992	801.6814	60381.275829031	499.940	51.61763	-54.59988
6.6	203	138	6	116	113	226	175	57972	801.4049	60381.275825831	504.404	51.63243	-54.59998
7.2	204	138	6	114	113	226	190	57970	801.3773	60381.275825511	504.404	51.62503	-54.59993
6.6	205	138	7	119	113	226	175	57975	801.4464	60381.275826311	504.404	51.61763	-54.59988
8.5	204	138	7	127	113	226	223	57983	801.5570	60381.275827591	504.404	51.62503	-54.59993
9.0	205	138	7	125	113	226	238	57981	801.5294	60381.275827271	504.404	51.61763	-54.59988
6.7	206	139	7	125	113	226	176	57981	801.5294	60381.275827271	504.404	51.61030	-54.59554
7.9	203	138	7	134	113	226	209	57990	801.6537	60381.275828711	504.404	51.63243	-54.59998
10.4	204	138	7	132	113	226	275	57988	801.6261	60381.275828391	504.404	51.62503	-54.59993
9.0	205	138	7	132	113	226	238	57988	801.6261	60381.275828391	504.404	51.61763	-54.59988
8.1	204	138	7	137	113	226	214	57993	801.6953	60381.275829191	504.404	51.62503	-54.59993
7.5	205	138	7	137	113	226	198	57993	801.6953	60381.275829191	504.404	51.61763	-54.59988
6.2	203	138	7	117	114	226	162	57973	801.4188	60381.275825991	508.868	51.63243	-54.59998
6.8	204	138	7	117	114	226	180	57973	801.4188	60381.275825991	508.868	51.62503	-54.59993
6.1	205	138	6	119	114	226	160	57975	801.4464	60381.275826311	508.868	51.61763	-54.59988
8.1	204	138	7	127	114	226	213	57983	801.5570	60381.275827591	508.868	51.62503	-54.59993
8.3	205	139	7	127	114	226	219	57983	801.5570	60381.275827591	508.868	51.61769	-54.59558
6.5	206	139	7	124	114	226	172	57980	801.5155	60381.275827111	508.868	51.61030	-54.59554
8.2	203	138	7	134	114	226	215	57990	801.6537	60381.275828711	508.868	51.63243	-54.59998
10.4	204	138	7	134	114	226	275	57990	801.6537	60381.275828711	508.868	51.62503	-54.59993
9.2	205	138	7	134	114	226	242	57990	801.6537	60381.275828711	508.868	51.61763	-54.59988
6.7	203	138	7	136	114	226	177	57992	801.6814	60381.275829031	508.868	51.63243	-54.59998
8.9	204	138	7	136	114	226	234	57992	801.6814	60381.275829031	508.868	51.62503	-54.59993
8.0	205	138	7	136	114	226	211	57992	801.6814	60381.275829031	508.868	51.61763	-54.59988
6.6	204	138	7	116	115	226	173	57972	801.4049	60381.275825831	513.331	51.62503	-54.59993
7.5	204	138	7	127	115	226	198	57983	801.5570	60381.275827591	513.331	51.62503	-54.59993
8.1	205	139	7	127	115	226	212	57983	801.5570	60381.275827591	513.331	51.61769	-54.59558
6.2	206	139	7	127	115	226	162	57983	801.5570	60381.275827591	513.331	51.61030	-54.59554
8.4	203	138	6	134	115	226	221	57990	801.6537	60381.275828711	513.331	51.63243	-54.59998
10.8	204	138	7	135	115	226	284	57991	801.6676	60381.275828871	513.331	51.62503	-54.59993
9.6	205	138	7	135	115	226	253	57991	801.6676	60381.275828871	513.331	51.61763	-54.59988
7.3	203	138	7	136	115	226	193	57992	801.6814	60381.275829031	513.331	51.63243	-54.59998
9.5	204	138	7	136	115	226	249	57992	801.6814	60381.275829031	513.331	51.62503	-54.59993
8.2	205	138	7	136	115	226	215	57992	801.6814	60381.275829031	513.331	51.61763	-54.59988
6.0	205	139	6	144	115	226	158	58000	801.7920	60381.275830311	513.331	51.61769	-54.59558
6.5	204	138	7	117	116	226	171	57973	801.4188	60381.275825991	517.795	51.62503	-54.59993
6.7	204	138	7	126	116	226	177	57982	801.5432	60381.275827431	517.795	51.62503	-54.59993
7.9	205	139	7	126	116	226	208	57982	801.5432	60381.275827431	517.795	51.61769	-54.59558
6.2	206	139	7	126	116	226	162	57982	801.5432	60381.275827431	517.795	51.61030	-54.59554
8.3	203	138	7	135	116	226	219	57991	801.6676	60381.275828871	517.795	51.63243	-54.59998
10.7	204	138	7	135	116	226	281	57991	801.6676	60381.275828871	517.795	51.62503	-54.59993
9.3	205	138	7	133	116	226	245	57989	801.6400	60381.275828551	517.795	51.61763	-54.59988
7.8	203	138	7	136	116	226	206	57992	801.6814	60381.275829031	517.795	51.63243	-54.59998
10.3	204	138	7	136	116	226	271	57992	801.6814	60381.275829031	517.795	51.62503	-54.59993
9.2	205	138	7	136	116	226	242	57992	801.6814	60381.275829031	517.795	51.61763	-54.59988
6.5	204	138	7	117	117	226	171	57973	801.4188	60381.275825991	522.259	51.62503	-54.59993
6.7	204	138	7	126	117	226	177	57982	801.5432	60381.275827431	522.259	51.62503	-54.59993
7.9	205	139	7	126	117	226	208	57982	801.5432	60381.275827431	522.259	51.61769	-54.59558
6.2	206	139	7	126	117	226	162	57982	801.5432	60381.275827431	522.259	51.61030	-54.59554
8.3	203	138	7	135	117	226	219	57991	801.6676	60381.275828871	522.259	51.63243	-54.59998
10.7	204	138	7	135	117	226	281	57991	801.6676	60381.275828871	522.259	51.62503	-54.59993
9.3	205	138	7	133	117	226	245	57989	801.6400	60381.275828551	522.259	51.61763	-54.59988
7.8	203	138	7	136	117	226	206	57992	801.6814	60381.275829031	522.259	51.63243	-54.59998
10.3	204	138	7	136	117	226	271	57992	801.6814	60381.275829031	522.259	51.62503	-54.59993
9.2	205	138	7	136	117	226	242	57992	801.6814	60381.275829031	522.259	51.61763	-54.59988
6.5	204	138	7	118	118	226	170	57974	801.4326	60381.275826151	526.723	51.62503	-54.59993
6.5	204	138	7	127	118	226	172	57983	801.5570	60381.275827591	526.723	51.62503	-54.59993
7.8	205	139	7	127	118	226	206	57983	801.5570	60381.275827591	526.723	51.61769	-54.59558
6.1	206	139	7	127	118	226	161	57983	801.5570	60381.275827591	526.723	51.61030	-54.59554
8.2	203	138	6	135	118	226	217	57991	801.6676	60381.275828871	526.723	51.63243	-54.59998
10.6	204	138	7	134	118	226	279	57990	801.6537	60381.275828711	526.723	51.62503	-54.59993
9.4	205	138	7	134	118	226	248	57990	801.6537	60381.275828711	526.723	51.61763	-54.59988
8.3	203	138	7	136	118	226	218	57992	801.6814	60381.275829031	526.723	51.63243	-54.59998
10.6	204	138	7	136	118	226	279	57992	801.6814	60381.275829031	526.723	51.62503	-54.59993
9.3	205	138	7	137	118	226	245	57993	801.6953	60381.275829191	526.723	51.61763	-54.59988
6.1	204	138	7	121	119	226	160	57977	801.4741	60381.275826631	531.186	51.62503	-54.59993
6.9	205	139	7	127	119	226	182	57983	801.5570	60381.275827591	531.186	51.61769	-54.59558
8.2	203	138	7	135	119	226	217	57991	801.6676	60381.275828871	531.186	51.63243	-54.59998
10.5	204	138	7	135	119	226	277	57991	801.6676	60381.275828871	531.186	51.62503	-54.59993
9.1	205	138	7	135	119	226	239	57991	801.6676	60381.275828871	531.186	51.61763	-54.59988
8.1	203	138	7	136	119	226	213	57992	801.6814	60381.275829031	531.186	51.63243	-54.59998
10.4	204	138	6	136	119	226	273	57992	801.6814	60381.275829031	531.186	51.62503	-54.59993
9.5	205	138	6	136	119	226	249	57992	801.6814	60381.275829031	531.186	51.61763	-54.59988
6.2	204	138	7	144	119	226	162	58000	801.7920	60381.275830311	531.186	51.62503	-54.59993
6.8	205	138	7	127	120	226	180	57983	801.5570	60381.275827591	535.650	51.61763	-54.59988
7.9	203	138	6	135	120	226	208	57991	801.6676	60381.275828871	535.650	51.63243	-54.59998
10.0	204	138	7	135	120	226	264	57991	801.6676	60381.275828871	535.650	51.62503	-54.59993
8.6	205	138	7	134	120	226	226	57990	801.6537	60381.275828711	535.650	51.61763	-54.59988
8.2	203	138	7	136	120	226	216	57992	801.6814	60381.275829031	535.650	51.63243	-54.59998
10.5	204	138	7	136	120	226	277	57992	801.6814	60381.275829031	535.650	51.62503	-54.59993
9.1	205	138	7	136	120	226	240	57992	801.6814	60381.275829031	535.650	51.61763	-54.59988
6.0	204	138	7	145	120	226	159	58001	801.8058	60381.275830471	535.650	51.62503	-54.59993
6.7	205	138	7	127	121	226	176	57983	801.5570	60381.275827591	540.114	51.61763	-54.59988
7.1	203	138	5	135	121	226	188	57991	801.6676	60381.275828871	540.114	51.63243	-54.59998
9.6	204	138	7	135	121	226	252	57991	801.6676	60381.275828871	540.114	51.62503	-54.59993
8.5	205	139	7	134	121	226	223	57990	801.6537	60381.275828711	540.114	51.61769	-54.59558
8.1	203	138	7	138	121	226	212	57994	801.7090	60381.275829351	540.114	51.63243	-54.59998
10.1	204	138	7	137	121	226	267	57993	801.6953	60381.275829191	540.114	51.62503	-54.59993
8.8	205	138	7	137	121	226	232	57993	801.6953	60381.275829191	540.114	51.61763	-54.59988
6.7	204	138	7	144	121	226	177	58000	801.7920	60381.275830311	540.114	51.62503	-54.59993
6.2	205	138	7	144	121	226	164	58000	801.7920	60381.275830311	540.114	51.61763	-54.59988
6.5	205	138	7	127	122	226	170	57983	801.5570	60381.275827591	544.578	51.61763	-54.59988
7.2	203	138	4	135	122	226	190	57991	801.6676	60381.275828871	544.578	51.63243	-54.59998
9.5	204	138	7	135	122	226	250	57991	801.6676	60381.275828871	544.578	51.62503	-54.59993
8.6	205	139	7	134	122	226	227	57990	801.6537	60381.275828711	544.578	51.61769	-54.59558
8.3	203	138	7	138	122	226	218	57994	801.7090	60381.275829351	544.578	51.63243	-54.59998
10.6	204	138	7	138	122	226	278	57994	801.7090	60381.275829351	544.578	51.62503	-54.59993
9.0	205	138	7	138	122	226	238	57994	801.7090	60381.275829351	544.578	51.61763	-54.59988
7.0	204	138	7	144	122	226	185	58000	801.7920	60381.275830311	544.578	51.62503	-54.59993
6.4	205	138	7	144	122	226	168	58000	801.7920	60381.275830311	544.578	51.61763	-54.59988
6.9	203	138	3	135	123	226	182	57991	801.6676	60381.275828871	549.041	51.63243	-54.59998
9.5	204	138	7	135	123	226	249	57991	801.6676	60381.275828871	549.041	51.62503	-54.59993
8.9	205	139	7	135	123	226	233	57991	801.6676	60381.275828871	549.041	51.61769	-54.59558
8.4	203	138	7	139	123	226	222	57995	801.7229	60381.275829511	549.041	51.63243	-54.59998
10.4	204	138	7	139	123	226	274	57995	801.7229	60381.275829511	549.041	51.62503	-54.59993
8.8	205	138	6	140	123	226	231	57996	801.7367	60381.275829671	549.041	51.61763	-54.59988
7.9	204	138	7	144	123	226	207	58000	801.7920	60381.275830311	549.041	51.62503	-54.59993
7.2	205	138	7	144	123	226	189	58000	801.7920	60381.275830311	549.041	51.61763	-54.59988
8.4	204	138	7	135	124	226	221	57991	801.6676	60381.275828871	553.505	51.62503	-54.59993
8.2	205	139	7	135	124	226	216	57991	801.6676	60381.275828871	553.505	51.61769	-54.59558
8.3	203	138	6	139	124	226	218	57995	801.7229	60381.275829511	553.505	51.63243	-54.59998
10.3	204	138	7	140	124	226	272	57996	801.7367	60381.275829671	553.505	51.62503	-54.59993
8.9	205	138	7	140	124	226	233	57996	801.7367	60381.275829671	553.505	51.61763	-54.59988
7.9	204	138	7	144	124	226	207	58000	801.7920	60381.275830311	553.505	51.62503	-54.59993
7.1	205	138	7	145	124	226	187	58001	801.8058	60381.275830471	553.505	51.61763	-54.59988
8.1	204	138	6	135	125	226	213	57991	801.6676	60381.275828871	557.969	51.62503	-54.59993
8.4	205	139	6	135	125	226	220	57991	801.6676	60381.275828871	557.969	51.61769	-54.59558
8.0	203	138	6	139	125	226	210	57995	801.7229	60381.275829511	557.969	51.63243	-54.59998
9.8	204	138	7	139	125	226	257	57995	801.7229	60381.275829511	557.969	51.62503	-54.59993
8.7	205	138	7	138	125	226	228	57994	801.7090	60381.275829351	557.969	51.61763	-54.59988
7.9	204	138	7	144	125	226	209	58000	801.7920	60381.275830311	557.969	51.62503	-54.59993
7.1	205	138	7	144	125	226	186	58000	801.7920	60381.275830311	557.969	51.61763	-54.59988
7.6	204	138	7	135	126	226	199	57991	801.6676	60381.275828871	562.433	51.62503	-54.59993
7.8	205	139	7	135	126	226	206	57991	801.6676	60381.275828871	562.433	51.61769	-54.59558
8.3	203	138	7	141	126	226	218	57997	801.7505	60381.275829831	562.433	51.63243	-54.59998
10.3	204	138	7	141	126	226	271	57997	801.7505	60381.275829831	562.433	51.62503	-54.59993
8.5	205	138	7	138	126	226	224	57994	801.7090	60381.275829351	562.433	51.61763	-54.59988
6.2	203	138	7	144	126	226	164	58000	801.7920	60381.275830311	562.433	51.63243	-54.59998
8.3	204	138	7	144	126	226	218	58000	801.7920	60381.275830311	562.433	51.62503	-54.59993
7.3	205	138	7	144	126	226	191	58000	801.7920	60381.275830311	562.433	51.61763	-54.59988
7.3	204	138	7	135	127	226	193	57991	801.6676	60381.275828871	566.896	51.62503	-54.59993
7.6	205	139	7	135	127	226	199	57991	801.6676	60381.275828871	566.896	51.61769	-54.59558
8.1	203	138	7	141	127	226	212	57997	801.7505	60381.275829831	566.896	51.63243	-54.59998
10.3	204	138	7	141	127	226	272	57997	801.7505	60381.275829831	566.896	51.62503	-54.59993
8.9	205	138	7	141	127	226	233	57997	801.7505	60381.275829831	566.896	51.61763	-54.59988
6.3	203	138	7	144	127	226	166	58000	801.7920	60381.275830311	566.896	51.63243	-54.59998
8.6	204	138	7	144	127	226	227	58000	801.7920	60381.275830311	566.896	51.62503	-54.59993
7.7	205	138	7	144	127	226	203	58000	801.7920	60381.275830311	566.896	51.61763	-54.59988
6.5	204	138	6	135	128	226	172	57991	801.6676	60381.275828871	571.360	51.62503	-54.59993
6.7	205	139	7	135	128	226	177	57991	801.6676	60381.275828871	571.360	51.61769	-54.59558
7.7	203	138	7	142	128	226	204	57998	801.7643	60381.275829991	571.360	51.63243	-54.59998
10.1	204	138	7	142	128	226	267	57998	801.7643	60381.275829991	571.360	51.62503	-54.59993
8.5	205	138	7	142	128	226	224	57998	801.7643	60381.275829991	571.360	51.61763	-54.59988
6.8	203	138	7	145	128	226	180	58001	801.8058	60381.275830471	571.360	51.63243	-54.59998
9.1	204	138	7	145	128	226	239	58001	801.8058	60381.275830471	571.360	51.62503	-54.59993
8.0	205	138	7	145	128	226	210	58001	801.8058	60381.275830471	571.360	51.61763	-54.59988
6.4	205	139	7	135	129	226	168	57991	801.6676	60381.275828871	575.824	51.61769	-54.59558
7.4	203	138	7	142	129	226	195	57998	801.7643	60381.275829991	575.824	51.63243	-54.59998
9.6	204	138	7	142	129	226	252	57998	801.7643	60381.275829991	575.824	51.62503	-54.59993
8.2	205	138	7	142	129	226	215	57998	801.7643	60381.275829991	575.824	51.61763	-54.59988
6.9	203	138	7	144	129	226	181	58000	801.7920	60381.275830311	575.824	51.63243	-54.59998
8.9	204	138	7	144	129	226	233	58000	801.7920	60381.275830311	575.824	51.62503	-54.59993
7.6	205	138	7	146	129	226	200	58002	801.8196	60381.275830631	575.824	51.61763	-54.59988
6.0	204	138	7	153	129	226	159	58009	801.9164	60381.275831751	575.824	51.62503	-54.59993
6.4	205	139	7	135	130	226	168	57991	801.6676	60381.275828871	580.288	51.61769	-54.59558
7.2	203	138	7	143	130	226	190	57999	801.7782	60381.275830151	580.288	51.63243	-54.59998
9.3	204	138	7	143	130	226	245	57999	801.7782	60381.275830151	580.288	51.62503	-54.59993
8.1	205	138	7	141	130	226	213	57997	801.7505	60381.275829831	580.288	51.61763	-54.59988
6.8	203	138	7	145	130	226	178	58001	801.8058	60381.275830471	580.288	51.63243	-54.59998
8.9	204	138	7	144	130	226	235	58000	801.7920	60381.275830311	580.288	51.62503	-54.59993
7.7	205	138	7	144	130	226	204	58000	801.7920	60381.275830311	580.288	51.61763	-54.59988
6.0	204	138	7	159	130	226	159	58015	801.9994	60381.275832712	580.288	51.62503	-54.59993
6.3	205	139	7	135	131	226	165	57991	801.6676	60381.275828871	584.751	51.61769	-54.59558
7.1	203	138	7	143	131	226	187	57999	801.7782	60381.275830151	584.751	51.63243	-54.59998
9.5	204	138	7	143	131	226	249	57999	801.7782	60381.275830151	584.751	51.62503	-54.59993
8.1	205	138	7	143	131	226	214	57999	801.7782	60381.275830151	584.751	51.61763	-54.59988
7.1	203	138	7	144	131	226	186	58000	801.7920	60381.275830311	584.751	51.63243	-54.59998
9.5	204	138	7	144	131	226	249	58000	801.7920	60381.275830311	584.751	51.62503	-54.59993
8.1	205	138	7	144	131	226	214	58000	801.7920	60381.275830311	584.751	51.61763	-54.59988
6.0	204	138	7	154	131	226	158	58010	801.9302	60381.275831911	584.751	51.62503	-54.59993
6.3	204	138	7	160	131	226	167	58016	802.0132	60381.275832871	584.751	51.62503	-54.59993
6.8	203	138	7	143	132	226	179	57999	801.7782	60381.275830151	589.215	51.63243	-54.59998
9.3	204	138	7	143	132	226	246	57999	801.7782	60381.275830151	589.215	51.62503	-54.59993
8.2	205	138	7	143	132	226	217	57999	801.7782	60381.275830151	589.215	51.61763	-54.59988
6.9	203	138	7	145	132	226	182	58001	801.8058	60381.275830471	589.215	51.63243	-54.59998
9.2	204	138	7	145	132	226	243	58001	801.8058	60381.275830471	589.215	51.62503	-54.59993
7.9	205	138	7	145	132	226	209	58001	801.8058	60381.275830471	589.215	51.61763	-54.59988
6.2	204	138	7	152	132	226	163	58008	801.9026	60381.275831591	589.215	51.62503	-54.59993
6.0	205	138	7	152	132	226	158	58008	801.9026	60381.275831591	589.215	51.61763	-54.59988
6.1	203	138	7	143	133	226	161	57999	801.7782	60381.275830151	593.679	51.63243	-54.59998
8.6	204	138	7	143	133	226	226	57999	801.7782	60381.275830151	593.679	51.62503	-54.59993
7.7	205	138	7	143	133	226	203	57999	801.7782	60381.275830151	593.679	51.61763	-54.59988
6.9	203	138	7	145	133	226	181	58001	801.8058	60381.275830471	593.679	51.63243	-54.59998
9.3	204	138	7	145	133	226	246	58001	801.8058	60381.275830471	593.679	51.62503	-54.59993
8.1	205	138	7	145	133	226	213	58001	801.8058	60381.275830471	593.679	51.61763	-54.59988
6.7	204	138	7	152	133	226	176	58008	801.9026	60381.275831591	593.679	51.62503	-54.59993
6.3	205	138	7	152	133	226	166	58008	801.9026	60381.275831591	593.679	51.61763	-54.59988
6.1	204	138	7	161	133	226	160	58017	802.0270	60381.275833032	593.679	51.62503	-54.59993
8.2	204	138	7	143	134	226	215	57999	801.7782	60381.275830151	598.143	51.62503	-54.59993
7.7	205	139	7	143	134	226	202	57999	801.7782	60381.275830151	598.143	51.61769	-54.59558
7.0	203	138	7	148	134	226	184	58004	801.8473	60381.275830951	598.143	51.63243	-54.59998
9.0	204	138	7	145	134	226	236	58001	801.8058	60381.275830471	598.143	51.62503	-54.59993
8.0	205	138	7	150	134	226	211	58006	801.8749	60381.275831271	598.143	51.61763	-54.59988
7.0	204	138	7	152	134	226	184	58008	801.9026	60381.275831591	598.143	51.62503	-54.59993
6.6	205	138	7	152	134	226	173	58008	801.9026	60381.275831591	598.143	51.61763	-54.59988
7.6	204	138	7	143	135	226	199	57999	801.7782	60381.275830151	602.606	51.62503	-54.59993
7.0	205	139	7	143	135	226	184	57999	801.7782	60381.275830151	602.606	51.61769	-54.59558
7.0	203	138	7	147	135	226	183	58003	801.8335	60381.275830791	602.606	51.63243	-54.59998
8.8	204	138	7	147	135	226	232	58003	801.8335	60381.275830791	602.606	51.62503	-54.59993
7.4	205	138	7	147	135	226	195	58003	801.8335	60381.275830791	602.606	51.61763	-54.59988
7.7	204	138	7	152	135	226	204	58008	801.9026	60381.275831591	602.606	51.62503	-54.59993
7.0	205	138	7	152	135	226	184	58008	801.9026	60381.275831591	602.606	51.61763	-54.59988
7.3	204	138	6	143	136	226	193	57999	801.7782	60381.275830151	607.070	51.62503	-54.59993
6.8	205	138	6	143	136	226	180	57999	801.7782	60381.275830151	607.070	51.61763	-54.59988
7.0	203	138	6	147	136	226	184	58003	801.8335	60381.275830791	607.070	51.63243	-54.59998
8.6	204	138	7	148	136	226	227	58004	801.8473	60381.275830951	607.070	51.62503	-54.59993
7.4	205	138	6	151	136	226	195	58007	801.8888	60381.275831431	607.070	51.61763	-54.59988
7.9	204	138	7	152	136	226	207	58008	801.9026	60381.275831591	607.070	51.62503	-54.59993
7.1	205	138	7	152	136	226	187	58008	801.9026	60381.275831591	607.070	51.61763	-54.59988
6.3	204	138	7	160	136	226	166	58016	802.0132	60381.275832871	607.070	51.62503	-54.59993
7.0	204	138	7	139	137	226	183	57995	801.7229	60381.275829511	611.534	51.62503	-54.59993
6.7	205	138	7	142	137	226	176	57998	801.7643	60381.275829991	611.534	51.61763	-54.59988
7.1	203	138	7	149	137	226	187	58005	801.8611	60381.275831111	611.534	51.63243	-54.59998
8.9	204	138	7	148	137	226	233	58004	801.8473	60381.275830951	611.534	51.62503	-54.59993
7.6	205	139	7	149	137	226	200	58005	801.8611	60381.275831111	611.534	51.61769	-54.59558
7.7	204	138	7	153	137	226	203	58009	801.9164	60381.275831751	611.534	51.62503	-54.59993
7.0	205	138	7	153	137	226	185	58009	801.9164	60381.275831751	611.534	51.61763	-54.59988
6.2	204	138	7	160	137	226	163	58016	802.0132	60381.275832871	611.534	51.62503	-54.59993
6.5	204	138	7	143	138	226	172	57999	801.7782	60381.275830151	615.998	51.62503	-54.59993
6.3	205	138	7	142	138	226	165	57998	801.7643	60381.275829991	615.998	51.61763	-54.59988
7.1	203	138	6	148	138	226	186	58004	801.8473	60381.275830951	615.998	51.63243	-54.59998
8.8	204	138	6	148	138	226	231	58004	801.8473	60381.275830951	615.998	51.62503	-54.59993
7.3	205	139	6	148	138	226	193	58004	801.8473	60381.275830951	615.998	51.61769	-54.59558
7.8	204	138	7	153	138	226	205	58009	801.9164	60381.275831751	615.998	51.62503	-54.59993
7.0	205	138	6	153	138	226	185	58009	801.9164	60381.275831751	615.998	51.61763	-54.59988
6.0	204	138	7	160	138	226	158	58016	802.0132	60381.275832871	615.998	51.62503	-54.59993
6.2	204	138	7	141	139	226	163	57997	801.7505	60381.275829831	620.461	51.62503	-54.59993
6.4	205	138	7	141	139	226	168	57997	801.7505	60381.275829831	620.461	51.61763	-54.59988
7.1	203	138	6	149	139	226	187	58005	801.8611	60381.275831111	620.461	51.63243	-54.59998
8.8	204	138	6	149	139	226	231	58005	801.8611	60381.275831111	620.461	51.62503	-54.59993
7.6	205	139	6	149	139	226	201	58005	801.8611	60381.275831111	620.461	51.61769	-54.59558
7.9	204	138	7	155	139	226	209	58011	801.9441	60381.275832071	620.461	51.62503	-54.59993
6.9	205	138	7	155	139	226	181	58011	801.9441	60381.275832071	620.461	51.61763	-54.59988
6.2	204	138	7	160	139	226	164	58016	802.0132	60381.275832871	620.461	51.62503	-54.59993
6.2	204	138	7	140	140	226	164	57996	801.7367	60381.275829671	624.925	51.62503	-54.59993
6.8	205	139	7	140	140	226	179	57996	801.7367	60381.275829671	624.925	51.61769	-54.59558
6.2	203	138	7	151	140	226	162	58007	801.8888	60381.275831431	624.925	51.63243	-54.59998
8.0	204	138	7	151	140	226	211	58007	801.8888	60381.275831431	624.925	51.62503	-54.59993
7.0	205	139	6	149	140	226	185	58005	801.8611	60381.275831111	624.925	51.61769	-54.59558
7.8	204	138	7	152	140	226	205	58008	801.9026	60381.275831591	624.925	51.62503	-54.59993
7.0	205	138	7	154	140	226	184	58010	801.9302	60381.275831911	624.925	51.61763	-54.59988
6.4	204	138	7	140	141	226	168	57996	801.7367	60381.275829671	629.389	51.62503	-54.59993
6.5	205	138	7	140	141	226	172	57996	801.7367	60381.275829671	629.389	51.61763	-54.59988
6.1	203	138	7	151	141	226	160	58007	801.8888	60381.275831431	629.389	51.63243	-54.59998
8.0	204	138	7	151	141	226	211	58007	801.8888	60381.275831431	629.389	51.62503	-54.59993
7.0	205	139	7	151	141	226	183	58007	801.8888	60381.275831431	629.389	51.61769	-54.59558
7.6	204	138	7	153	141	226	201	58009	801.9164	60381.275831751	629.389	51.62503	-54.59993
6.9	205	138	6	153	141	226	181	58009	801.9164	60381.275831751	629.389	51.61763	-54.59988
6.2	204	138	7	162	141	226	162	58018	802.0408	60381.275833191	629.389	51.62503	-54.59993
6.0	204	138	7	169	141	226	158	58025	802.1376	60381.275834311	629.389	51.62503	-54.59993
6.5	204	138	6	141	142	226	170	57997	801.7505	60381.275829831	633.853	51.62503	-54.59993
6.8	205	138	6	141	142	226	179	57997	801.7505	60381.275829831	633.853	51.61763	-54.59988
7.6	204	138	7	151	142	226	201	58007	801.8888	60381.275831431	633.853	51.62503	-54.59993
6.8	205	139	7	151	142	226	180	58007	801.8888	60381.275831431	633.853	51.61769	-54.59558
7.8	204	138	7	152	142	226	206	58008	801.9026	60381.275831591	633.853	51.62503	-54.59993
7.0	205	139	7	152	142	226	184	58008	801.9026	60381.275831591	633.853	51.61769	-54.59558
6.2	204	138	7	161	142	226	163	58017	802.0270	60381.275833032	633.853	51.62503	-54.59993
6.3	205	138	7	142	143	226	166	57998	801.7643	60381.275829991	638.316	51.61763	-54.59988
7.4	204	138	7	151	143	226	195	58007	801.8888	60381.275831431	638.316	51.62503	-54.59993
6.6	205	139	5	151	143	226	174	58007	801.8888	60381.275831431	638.316	51.61769	-54.59558
7.9	204	138	6	156	143	226	207	58012	801.9579	60381.275832231	638.316	51.62503	-54.59993
