,SNR,lpix,mpix,boxc_width,time,dm,iblk,rawsn,total_sample,obstime_sec,mjd,dm_pccm3,ra_deg,dec_deg,cluster_id
1334,7.5,205,139,7,110,102,226,198,57966,801.322,60381.275824871,455.303,51.61769,-54.59558,229
1335,6.3,203,138,7,119,102,226,165,57975,801.4464,60381.275826311,455.303,51.63243,-54.59998,229
1336,10.0,204,138,7,119,102,226,262,57975,801.4464,60381.275826311,455.303,51.62503,-54.59993,229
1337,10.3,205,138,7,119,102,226,271,57975,801.4464,60381.275826311,455.303,51.61763,-54.59988,229
1338,7.7,206,139,5,119,102,226,203,57975,801.4464,60381.275826311,455.303,51.6103,-54.59554,229
1339,6.8,203,138,6,120,102,226,180,57976,801.4602,60381.275826471,455.303,51.63243,-54.59998,229
1340,10.2,204,138,6,120,102,226,268,57976,801.4602,60381.275826471,455.303,51.62503,-54.59993,229
1341,10.2,205,138,7,121,102,226,268,57977,801.4741,60381.275826631,455.303,51.61763,-54.59988,229
1342,7.3,206,139,6,120,102,226,192,57976,801.4602,60381.275826471,455.303,51.6103,-54.59554,229
1343,6.6,203,138,6,128,102,226,173,57984,801.5708,60381.275827751,455.303,51.63243,-54.59998,229
1344,8.8,204,138,7,128,102,226,231,57984,801.5708,60381.275827751,455.303,51.62503,-54.59993,229
1345,8.2,205,138,7,128,102,226,215,57984,801.5708,60381.275827751,455.303,51.61763,-54.59988,229
1346,7.7,204,138,7,110,103,226,202,57966,801.322,60381.275824871,459.766,51.62503,-54.59993,229
1347,7.1,205,139,7,110,103,226,188,57966,801.322,60381.275824871,459.766,51.61769,-54.59558,229
1348,9.6,204,138,7,119,103,226,252,57975,801.4464,60381.275826311,459.766,51.62503,-54.59993,229
1349,10.0,205,138,7,119,103,226,262,57975,801.4464,60381.275826311,459.766,51.61763,-54.59988,229
1350,7.1,206,139,7,119,103,226,187,57975,801.4464,60381.275826311,459.766,51.6103,-54.59554,229
1351,6.9,203,138,7,126,103,226,181,57982,801.5432,60381.275827431,459.766,51.63243,-54.59998,229
1352,10.4,204,138,7,122,103,226,273,57978,801.4879,60381.275826791,459.766,51.62503,-54.59993,229
1353,10.3,205,138,7,122,103,226,271,57978,801.4879,60381.275826791,459.766,51.61763,-54.59988,229
1354,7.1,206,139,5,120,103,226,187,57976,801.4602,60381.275826471,459.766,51.6103,-54.59554,229
1355,6.4,203,138,7,128,103,226,169,57984,801.5708,60381.275827751,459.766,51.63243,-54.59998,229
1356,9.0,204,138,7,128,103,226,238,57984,801.5708,60381.275827751,459.766,51.62503,-54.59993,229
1357,8.2,205,138,7,128,103,226,217,57984,801.5708,60381.275827751,459.766,51.61763,-54.59988,229
1358,7.6,204,138,7,111,104,226,200,57967,801.3358,60381.275825031,464.23,51.62503,-54.59993,229
1359,7.0,205,138,7,111,104,226,183,57967,801.3358,60381.275825031,464.23,51.61763,-54.59988,229
1360,8.5,204,138,6,119,104,226,224,57975,801.4464,60381.275826311,464.23,51.62503,-54.59993,229
1361,9.0,205,138,7,118,104,226,238,57974,801.4326,60381.275826151,464.23,51.61763,-54.59988,229
1362,6.8,206,139,7,119,104,226,179,57975,801.4464,60381.275826311,464.23,51.6103,-54.59554,229
1363,7.2,203,138,7,127,104,226,190,57983,801.557,60381.275827591,464.23,51.63243,-54.59998,229
1364,10.3,204,138,7,122,104,226,270,57978,801.4879,60381.275826791,464.23,51.62503,-54.59993,229
1365,10.1,205,138,7,123,104,226,267,57979,801.5017,60381.275826951,464.23,51.61763,-54.59988,229
1366,7.2,206,139,5,121,104,226,189,57977,801.4741,60381.275826631,464.23,51.6103,-54.59554,229
1367,6.7,203,138,7,128,104,226,177,57984,801.5708,60381.275827751,464.23,51.63243,-54.59998,229
1368,9.2,204,138,7,128,104,226,243,57984,801.5708,60381.275827751,464.23,51.62503,-54.59993,229
1369,8.2,205,138,7,129,104,226,215,57985,801.5847,60381.275827911,464.23,51.61763,-54.59988,229
1370,6.0,203,138,7,110,105,226,158,57966,801.322,60381.275824871,468.694,51.63243,-54.59998,229
1371,7.6,204,138,7,111,105,226,201,57967,801.3358,60381.275825031,468.694,51.62503,-54.59993,229
1372,6.8,205,138,7,111,105,226,180,57967,801.3358,60381.275825031,468.694,51.61763,-54.59988,229
1373,8.6,204,138,6,119,105,226,227,57975,801.4464,60381.275826311,468.694,51.62503,-54.59993,229
1374,9.0,205,138,7,118,105,226,236,57974,801.4326,60381.275826151,468.694,51.61763,-54.59988,229
1375,6.8,206,139,7,119,105,226,178,57975,801.4464,60381.275826311,468.694,51.6103,-54.59554,229
1376,7.1,203,138,7,127,105,226,186,57983,801.557,60381.275827591,468.694,51.63243,-54.59998,229
1377,9.8,204,138,7,123,105,226,257,57979,801.5017,60381.275826951,468.694,51.62503,-54.59993,229
1378,9.8,205,138,6,122,105,226,257,57978,801.4879,60381.275826791,468.694,51.61763,-54.59988,229
1379,6.9,206,139,6,122,105,226,181,57978,801.4879,60381.275826791,468.694,51.6103,-54.59554,229
1380,6.6,203,138,7,129,105,226,175,57985,801.5847,60381.275827911,468.694,51.63243,-54.59998,229
1381,9.2,204,138,7,130,105,226,242,57986,801.5984,60381.275828071,468.694,51.62503,-54.59993,229
1382,8.3,205,138,7,132,105,226,219,57988,801.6261,60381.275828391,468.694,51.61763,-54.59988,229
1383,6.0,204,138,7,136,105,226,159,57992,801.6814,60381.275829031,468.694,51.62503,-54.59993,229
1384,6.2,205,139,7,136,105,226,162,57992,801.6814,60381.275829031,468.694,51.61769,-54.59558,229
1385,6.9,204,138,7,111,106,226,182,57967,801.3358,60381.275825031,473.158,51.62503,-54.59993,229
1386,6.1,205,139,6,111,106,226,161,57967,801.3358,60381.275825031,473.158,51.61769,-54.59558,229
1387,8.1,204,138,7,119,106,226,214,57975,801.4464,60381.275826311,473.158,51.62503,-54.59993,229
1388,8.8,205,138,7,119,106,226,231,57975,801.4464,60381.275826311,473.158,51.61763,-54.59988,229
1389,6.6,206,139,7,119,106,226,174,57975,801.4464,60381.275826311,473.158,51.6103,-54.59554,229
1390,6.7,203,138,6,127,106,226,177,57983,801.557,60381.275827591,473.158,51.63243,-54.59998,229
1391,9.9,204,138,7,124,106,226,260,57980,801.5155,60381.275827111,473.158,51.62503,-54.59993,229
1392,9.6,205,138,7,124,106,226,254,57980,801.5155,60381.275827111,473.158,51.61763,-54.59988,229
1393,7.0,206,139,6,120,106,226,185,57976,801.4602,60381.275826471,473.158,51.6103,-54.59554,229
1394,7.1,203,138,7,128,106,226,187,57984,801.5708,60381.275827751,473.158,51.63243,-54.59998,229
1395,9.8,204,138,7,128,106,226,258,57984,801.5708,60381.275827751,473.158,51.62503,-54.59993,229
1396,8.5,205,138,7,128,106,226,225,57984,801.5708,60381.275827751,473.158,51.61763,-54.59988,229
1397,6.0,205,139,7,137,106,226,159,57993,801.6953,60381.275829191,473.158,51.61769,-54.59558,229
1398,6.5,204,138,6,111,107,226,171,57967,801.3358,60381.275825031,477.621,51.62503,-54.59993,229
1399,7.7,204,138,7,119,107,226,202,57975,801.4464,60381.275826311,477.621,51.62503,-54.59993,229
1400,8.4,205,138,7,119,107,226,221,57975,801.4464,60381.275826311,477.621,51.61763,-54.59988,229
1401,6.2,206,139,7,119,107,226,164,57975,801.4464,60381.275826311,477.621,51.6103,-54.59554,229
1402,6.5,203,138,7,125,107,226,172,57981,801.5294,60381.275827271,477.621,51.63243,-54.59998,229
1403,9.6,204,138,7,126,107,226,254,57982,801.5432,60381.275827431,477.621,51.62503,-54.59993,229
1404,9.4,205,138,7,123,107,226,248,57979,801.5017,60381.275826951,477.621,51.61763,-54.59988,229
1405,7.0,206,139,7,121,107,226,183,57977,801.4741,60381.275826631,477.621,51.6103,-54.59554,229
1406,7.4,203,138,6,130,107,226,194,57986,801.5984,60381.275828071,477.621,51.63243,-54.59998,229
1407,9.8,204,138,7,130,107,226,257,57986,801.5984,60381.275828071,477.621,51.62503,-54.59993,229
1408,8.7,205,138,7,128,107,226,228,57984,801.5708,60381.275827751,477.621,51.61763,-54.59988,229
1409,6.3,204,138,7,136,107,226,165,57992,801.6814,60381.275829031,477.621,51.62503,-54.59993,229
1410,6.2,204,138,6,111,108,226,162,57967,801.3358,60381.275825031,482.085,51.62503,-54.59993,229
1411,7.4,204,138,7,119,108,226,194,57975,801.4464,60381.275826311,482.085,51.62503,-54.59993,229
1412,8.1,205,138,7,119,108,226,212,57975,801.4464,60381.275826311,482.085,51.61763,-54.59988,229
1413,6.0,206,139,7,119,108,226,159,57975,801.4464,60381.275826311,482.085,51.6103,-54.59554,229
1414,6.5,203,138,7,127,108,226,172,57983,801.557,60381.275827591,482.085,51.63243,-54.59998,229
1415,9.9,204,138,7,126,108,226,260,57982,801.5432,60381.275827431,482.085,51.62503,-54.59993,229
1416,9.3,205,138,7,123,108,226,245,57979,801.5017,60381.275826951,482.085,51.61763,-54.59988,229
1417,6.8,206,139,7,121,108,226,180,57977,801.4741,60381.275826631,482.085,51.6103,-54.59554,229
1418,7.4,203,138,7,131,108,226,196,57987,801.6123,60381.275828231,482.085,51.63243,-54.59998,229
1419,10.0,204,138,7,130,108,226,262,57986,801.5984,60381.275828071,482.085,51.62503,-54.59993,229
1420,8.9,205,138,7,128,108,226,234,57984,801.5708,60381.275827751,482.085,51.61763,-54.59988,229
1421,6.6,204,138,7,136,108,226,175,57992,801.6814,60381.275829031,482.085,51.62503,-54.59993,229
1422,6.2,205,138,7,136,108,226,163,57992,801.6814,60381.275829031,482.085,51.61763,-54.59988,229
1423,6.1,204,138,5,111,109,226,161,57967,801.3358,60381.275825031,486.549,51.62503,-54.59993,229
1424,7.3,204,138,7,119,109,226,193,57975,801.4464,60381.275826311,486.549,51.62503,-54.59993,229
1425,7.8,205,138,7,119,109,226,205,57975,801.4464,60381.275826311,486.549,51.61763,-54.59988,229
1426,6.5,203,138,7,127,109,226,172,57983,801.557,60381.275827591,486.549,51.63243,-54.59998,229
1427,9.8,204,138,7,127,109,226,258,57983,801.557,60381.275827591,486.549,51.62503,-54.59993,229
1428,9.5,205,138,7,124,109,226,250,57980,801.5155,60381.275827111,486.549,51.61763,-54.59988,229
1429,7.0,206,139,7,121,109,226,185,57977,801.4741,60381.275826631,486.549,51.6103,-54.59554,229
1430,7.6,203,138,7,132,109,226,200,57988,801.6261,60381.275828391,486.549,51.63243,-54.59998,229
1431,9.7,204,138,7,131,109,226,255,57987,801.6123,60381.275828231,486.549,51.62503,-54.59993,229
1432,9.0,205,138,7,128,109,226,236,57984,801.5708,60381.275827751,486.549,51.61763,-54.59988,229
1433,6.9,204,138,7,136,109,226,181,57992,801.6814,60381.275829031,486.549,51.62503,-54.59993,229
1434,6.3,205,138,7,136,109,226,167,57992,801.6814,60381.275829031,486.549,51.61763,-54.59988,229
1435,6.8,204,138,7,115,110,226,180,57971,801.3911,60381.275825671,491.013,51.62503,-54.59993,229
1436,7.3,205,138,7,119,110,226,193,57975,801.4464,60381.275826311,491.013,51.61763,-54.59988,229
1437,6.8,203,138,7,127,110,226,178,57983,801.557,60381.275827591,491.013,51.63243,-54.59998,229
1438,9.8,204,138,7,127,110,226,259,57983,801.557,60381.275827591,491.013,51.62503,-54.59993,229
1439,9.2,205,138,7,123,110,226,242,57979,801.5017,60381.275826951,491.013,51.61763,-54.59988,229
1440,6.8,206,139,7,123,110,226,180,57979,801.5017,60381.275826951,491.013,51.6103,-54.59554,229
1441,7.9,203,138,7,133,110,226,208,57989,801.64,60381.275828551,491.013,51.63243,-54.59998,229
1442,10.4,204,138,7,128,110,226,274,57984,801.5708,60381.275827751,491.013,51.62503,-54.59993,229
1443,9.5,205,138,7,128,110,226,251,57984,801.5708,60381.275827751,491.013,51.61763,-54.59988,229
1444,6.5,204,138,7,137,110,226,172,57993,801.6953,60381.275829191,491.013,51.62503,-54.59993,229
1445,6.3,205,139,7,137,110,226,166,57993,801.6953,60381.275829191,491.013,51.61769,-54.59558,229
1446,6.8,204,138,7,115,111,226,178,57971,801.3911,60381.275825671,495.476,51.62503,-54.59993,229
1447,7.1,205,138,7,119,111,226,188,57975,801.4464,60381.275826311,495.476,51.61763,-54.59988,229
1448,6.0,203,138,6,127,111,226,158,57983,801.557,60381.275827591,495.476,51.63243,-54.59998,229
1449,9.0,204,138,7,127,111,226,237,57983,801.557,60381.275827591,495.476,51.62503,-54.59993,229
1450,8.9,205,138,7,125,111,226,235,57981,801.5294,60381.275827271,495.476,51.61763,-54.59988,229
1451,6.9,206,139,7,123,111,226,181,57979,801.5017,60381.275826951,495.476,51.6103,-54.59554,229
1452,7.8,203,138,7,132,111,226,206,57988,801.6261,60381.275828391,495.476,51.63243,-54.59998,229
1453,10.2,204,138,7,132,111,226,268,57988,801.6261,60381.275828391,495.476,51.62503,-54.59993,229
1454,9.2,205,138,7,128,111,226,243,57984,801.5708,60381.275827751,495.476,51.61763,-54.59988,229
1455,7.4,204,138,7,136,111,226,195,57992,801.6814,60381.275829031,495.476,51.62503,-54.59993,229
1456,7.0,205,138,7,136,111,226,184,57992,801.6814,60381.275829031,495.476,51.61763,-54.59988,229
1457,6.5,204,138,7,114,112,226,170,57970,801.3773,60381.275825511,499.94,51.62503,-54.59993,229
1458,6.8,205,138,7,119,112,226,178,57975,801.4464,60381.275826311,499.94,51.61763,-54.59988,229
1459,9.0,204,138,7,127,112,226,237,57983,801.557,60381.275827591,499.94,51.62503,-54.59993,229
1460,8.6,205,138,7,125,112,226,227,57981,801.5294,60381.275827271,499.94,51.61763,-54.59988,229
1461,6.7,206,139,7,124,112,226,177,57980,801.5155,60381.275827111,499.94,51.6103,-54.59554,229
1462,8.1,203,138,7,134,112,226,213,57990,801.6537,60381.275828711,499.94,51.63243,-54.59998,229
1463,10.3,204,138,7,132,112,226,272,57988,801.6261,60381.275828391,499.94,51.62503,-54.59993,229
1464,9.1,205,138,7,129,112,226,239,57985,801.5847,60381.275827911,499.94,51.61763,-54.59988,229
1465,8.1,204,138,7,136,112,226,213,57992,801.6814,60381.275829031,499.94,51.62503,-54.59993,229
1466,7.4,205,138,7,136,112,226,194,57992,801.6814,60381.275829031,499.94,51.61763,-54.59988,229
1467,6.6,203,138,6,116,113,226,175,57972,801.4049,60381.275825831,504.404,51.63243,-54.59998,229
1468,7.2,204,138,6,114,113,226,190,57970,801.3773,60381.275825511,504.404,51.62503,-54.59993,229
1469,6.6,205,138,7,119,113,226,175,57975,801.4464,60381.275826311,504.404,51.61763,-54.59988,229
1470,8.5,204,138,7,127,113,226,223,57983,801.557,60381.275827591,504.404,51.62503,-54.59993,229
1471,9.0,205,138,7,125,113,226,238,57981,801.5294,60381.275827271,504.404,51.61763,-54.59988,229
1472,6.7,206,139,7,125,113,226,176,57981,801.5294,60381.275827271,504.404,51.6103,-54.59554,229
1473,7.9,203,138,7,134,113,226,209,57990,801.6537,60381.275828711,504.404,51.63243,-54.59998,229
1474,10.4,204,138,7,132,113,226,275,57988,801.6261,60381.275828391,504.404,51.62503,-54.59993,229
1475,9.0,205,138,7,132,113,226,238,57988,801.6261,60381.275828391,504.404,51.61763,-54.59988,229
1476,8.1,204,138,7,137,113,226,214,57993,801.6953,60381.275829191,504.404,51.62503,-54.59993,229
1477,7.5,205,138,7,137,113,226,198,57993,801.6953,60381.275829191,504.404,51.61763,-54.59988,229
1478,6.2,203,138,7,117,114,226,162,57973,801.4188,60381.275825991,508.868,51.63243,-54.59998,229
1479,6.8,204,138,7,117,114,226,180,57973,801.4188,60381.275825991,508.868,51.62503,-54.59993,229
1480,6.1,205,138,6,119,114,226,160,57975,801.4464,60381.275826311,508.868,51.61763,-54.59988,229
1481,8.1,204,138,7,127,114,226,213,57983,801.557,60381.275827591,508.868,51.62503,-54.59993,229
1482,8.3,205,139,7,127,114,226,219,57983,801.557,60381.275827591,508.868,51.61769,-54.59558,229
1483,6.5,206,139,7,124,114,226,172,57980,801.5155,60381.275827111,508.868,51.6103,-54.59554,229
1484,8.2,203,138,7,134,114,226,215,57990,801.6537,60381.275828711,508.868,51.63243,-54.59998,229
1485,10.4,204,138,7,134,114,226,275,57990,801.6537,60381.275828711,508.868,51.62503,-54.59993,229
1486,9.2,205,138,7,134,114,226,242,57990,801.6537,60381.275828711,508.868,51.61763,-54.59988,229
1487,6.7,203,138,7,136,114,226,177,57992,801.6814,60381.275829031,508.868,51.63243,-54.59998,229
1488,8.9,204,138,7,136,114,226,234,57992,801.6814,60381.275829031,508.868,51.62503,-54.59993,229
1489,8.0,205,138,7,136,114,226,211,57992,801.6814,60381.275829031,508.868,51.61763,-54.59988,229
1490,6.6,204,138,7,116,115,226,173,57972,801.4049,60381.275825831,513.331,51.62503,-54.59993,229
1491,7.5,204,138,7,127,115,226,198,57983,801.557,60381.275827591,513.331,51.62503,-54.59993,229
1492,8.1,205,139,7,127,115,226,212,57983,801.557,60381.275827591,513.331,51.61769,-54.59558,229
1493,6.2,206,139,7,127,115,226,162,57983,801.557,60381.275827591,513.331,51.6103,-54.59554,229
1494,8.4,203,138,6,134,115,226,221,57990,801.6537,60381.275828711,513.331,51.63243,-54.59998,229
1495,10.8,204,138,7,135,115,226,284,57991,801.6676,60381.275828871,513.331,51.62503,-54.59993,229
1496,9.6,205,138,7,135,115,226,253,57991,801.6676,60381.275828871,513.331,51.61763,-54.59988,229
1497,7.3,203,138,7,136,115,226,193,57992,801.6814,60381.275829031,513.331,51.63243,-54.59998,229
1498,9.5,204,138,7,136,115,226,249,57992,801.6814,60381.275829031,513.331,51.62503,-54.59993,229
1499,8.2,205,138,7,136,115,226,215,57992,801.6814,60381.275829031,513.331,51.61763,-54.59988,229
1500,6.0,205,139,6,144,115,226,158,58000,801.792,60381.275830311,513.331,51.61769,-54.59558,229
1501,6.5,204,138,7,117,116,226,171,57973,801.4188,60381.275825991,517.795,51.62503,-54.59993,229
1502,6.7,204,138,7,126,116,226,177,57982,801.5432,60381.275827431,517.795,51.62503,-54.59993,229
1503,7.9,205,139,7,126,116,226,208,57982,801.5432,60381.275827431,517.795,51.61769,-54.59558,229
1504,6.2,206,139,7,126,116,226,162,57982,801.5432,60381.275827431,517.795,51.6103,-54.59554,229
1505,8.3,203,138,7,135,116,226,219,57991,801.6676,60381.275828871,517.795,51.63243,-54.59998,229
1506,10.7,204,138,7,135,116,226,281,57991,801.6676,60381.275828871,517.795,51.62503,-54.59993,229
1507,9.3,205,138,7,133,116,226,245,57989,801.64,60381.275828551,517.795,51.61763,-54.59988,229
1508,7.8,203,138,7,136,116,226,206,57992,801.6814,60381.275829031,517.795,51.63243,-54.59998,229
1509,10.3,204,138,7,136,116,226,271,57992,801.6814,60381.275829031,517.795,51.62503,-54.59993,229
1510,9.2,205,138,7,136,116,226,242,57992,801.6814,60381.275829031,517.795,51.61763,-54.59988,229
1511,6.5,204,138,7,117,117,226,171,57973,801.4188,60381.275825991,522.259,51.62503,-54.59993,229
1512,6.7,204,138,7,126,117,226,177,57982,801.5432,60381.275827431,522.259,51.62503,-54.59993,229
1513,7.9,205,139,7,126,117,226,208,57982,801.5432,60381.275827431,522.259,51.61769,-54.59558,229
1514,6.2,206,139,7,126,117,226,162,57982,801.5432,60381.275827431,522.259,51.6103,-54.59554,229
1515,8.3,203,138,7,135,117,226,219,57991,801.6676,60381.275828871,522.259,51.63243,-54.59998,229
1516,10.7,204,138,7,135,117,226,281,57991,801.6676,60381.275828871,522.259,51.62503,-54.59993,229
1517,9.3,205,138,7,133,117,226,245,57989,801.64,60381.275828551,522.259,51.61763,-54.59988,229
1518,7.8,203,138,7,136,117,226,206,57992,801.6814,60381.275829031,522.259,51.63243,-54.59998,229
1519,10.3,204,138,7,136,117,226,271,57992,801.6814,60381.275829031,522.259,51.62503,-54.59993,229
1520,9.2,205,138,7,136,117,226,242,57992,801.6814,60381.275829031,522.259,51.61763,-54.59988,229
1521,6.5,204,138,7,118,118,226,170,57974,801.4326,60381.275826151,526.723,51.62503,-54.59993,229
1522,6.5,204,138,7,127,118,226,172,57983,801.557,60381.275827591,526.723,51.62503,-54.59993,229
1523,7.8,205,139,7,127,118,226,206,57983,801.557,60381.275827591,526.723,51.61769,-54.59558,229
1524,6.1,206,139,7,127,118,226,161,57983,801.557,60381.275827591,526.723,51.6103,-54.59554,229
1525,8.2,203,138,6,135,118,226,217,57991,801.6676,60381.275828871,526.723,51.63243,-54.59998,229
1526,10.6,204,138,7,134,118,226,279,57990,801.6537,60381.275828711,526.723,51.62503,-54.59993,229
1527,9.4,205,138,7,134,118,226,248,57990,801.6537,60381.275828711,526.723,51.61763,-54.59988,229
1528,8.3,203,138,7,136,118,226,218,57992,801.6814,60381.275829031,526.723,51.63243,-54.59998,229
1529,10.6,204,138,7,136,118,226,279,57992,801.6814,60381.275829031,526.723,51.62503,-54.59993,229
1530,9.3,205,138,7,137,118,226,245,57993,801.6953,60381.275829191,526.723,51.61763,-54.59988,229
1531,6.1,204,138,7,121,119,226,160,57977,801.4741,60381.275826631,531.186,51.62503,-54.59993,232
1532,6.9,205,139,7,127,119,226,182,57983,801.557,60381.275827591,531.186,51.61769,-54.59558,229
1533,8.2,203,138,7,135,119,226,217,57991,801.6676,60381.275828871,531.186,51.63243,-54.59998,229
1534,10.5,204,138,7,135,119,226,277,57991,801.6676,60381.275828871,531.186,51.62503,-54.59993,229
1535,9.1,205,138,7,135,119,226,239,57991,801.6676,60381.275828871,531.186,51.61763,-54.59988,229
1536,8.1,203,138,7,136,119,226,213,57992,801.6814,60381.275829031,531.186,51.63243,-54.59998,229
1537,10.4,204,138,6,136,119,226,273,57992,801.6814,60381.275829031,531.186,51.62503,-54.59993,229
1538,9.5,205,138,6,136,119,226,249,57992,801.6814,60381.275829031,531.186,51.61763,-54.59988,229
1539,6.2,204,138,7,144,119,226,162,58000,801.792,60381.275830311,531.186,51.62503,-54.59993,229
1540,6.8,205,138,7,127,120,226,180,57983,801.557,60381.275827591,535.65,51.61763,-54.59988,229
1541,7.9,203,138,6,135,120,226,208,57991,801.6676,60381.275828871,535.65,51.63243,-54.59998,229
1542,10.0,204,138,7,135,120,226,264,57991,801.6676,60381.275828871,535.65,51.62503,-54.59993,229
1543,8.6,205,138,7,134,120,226,226,57990,801.6537,60381.275828711,535.65,51.61763,-54.59988,229
1544,8.2,203,138,7,136,120,226,216,57992,801.6814,60381.275829031,535.65,51.63243,-54.59998,229
1545,10.5,204,138,7,136,120,226,277,57992,801.6814,60381.275829031,535.65,51.62503,-54.59993,229
1546,9.1,205,138,7,136,120,226,240,57992,801.6814,60381.275829031,535.65,51.61763,-54.59988,229
1547,6.0,204,138,7,145,120,226,159,58001,801.8058,60381.275830471,535.65,51.62503,-54.59993,229
1548,6.7,205,138,7,127,121,226,176,57983,801.557,60381.275827591,540.114,51.61763,-54.59988,229
1549,7.1,203,138,5,135,121,226,188,57991,801.6676,60381.275828871,540.114,51.63243,-54.59998,229
1550,9.6,204,138,7,135,121,226,252,57991,801.6676,60381.275828871,540.114,51.62503,-54.59993,229
1551,8.5,205,139,7,134,121,226,223,57990,801.6537,60381.275828711,540.114,51.61769,-54.59558,229
1552,8.1,203,138,7,138,121,226,212,57994,801.709,60381.275829351,540.114,51.63243,-54.59998,229
1553,10.1,204,138,7,137,121,226,267,57993,801.6953,60381.275829191,540.114,51.62503,-54.59993,229
1554,8.8,205,138,7,137,121,226,232,57993,801.6953,60381.275829191,540.114,51.61763,-54.59988,229
1555,6.7,204,138,7,144,121,226,177,58000,801.792,60381.275830311,540.114,51.62503,-54.59993,229
1556,6.2,205,138,7,144,121,226,164,58000,801.792,60381.275830311,540.114,51.61763,-54.59988,229
1557,6.5,205,138,7,127,122,226,170,57983,801.557,60381.275827591,544.578,51.61763,-54.59988,229
1558,7.2,203,138,4,135,122,226,190,57991,801.6676,60381.275828871,544.578,51.63243,-54.59998,229
1559,9.5,204,138,7,135,122,226,250,57991,801.6676,60381.275828871,544.578,51.62503,-54.59993,229
1560,8.6,205,139,7,134,122,226,227,57990,801.6537,60381.275828711,544.578,51.61769,-54.59558,229
1561,8.3,203,138,7,138,122,226,218,57994,801.709,60381.275829351,544.578,51.63243,-54.59998,229
1562,10.6,204,138,7,138,122,226,278,57994,801.709,60381.275829351,544.578,51.62503,-54.59993,229
1563,9.0,205,138,7,138,122,226,238,57994,801.709,60381.275829351,544.578,51.61763,-54.59988,229
1564,7.0,204,138,7,144,122,226,185,58000,801.792,60381.275830311,544.578,51.62503,-54.59993,229
1565,6.4,205,138,7,144,122,226,168,58000,801.792,60381.275830311,544.578,51.61763,-54.59988,229
1566,6.9,203,138,3,135,123,226,182,57991,801.6676,60381.275828871,549.041,51.63243,-54.59998,229
1567,9.5,204,138,7,135,123,226,249,57991,801.6676,60381.275828871,549.041,51.62503,-54.59993,229
1568,8.9,205,139,7,135,123,226,233,57991,801.6676,60381.275828871,549.041,51.61769,-54.59558,229
1569,8.4,203,138,7,139,123,226,222,57995,801.7229,60381.275829511,549.041,51.63243,-54.59998,229
1570,10.4,204,138,7,139,123,226,274,57995,801.7229,60381.275829511,549.041,51.62503,-54.59993,229
1571,8.8,205,138,6,140,123,226,231,57996,801.7367,60381.275829671,549.041,51.61763,-54.59988,229
1572,7.9,204,138,7,144,123,226,207,58000,801.792,60381.275830311,549.041,51.62503,-54.59993,229
1573,7.2,205,138,7,144,123,226,189,58000,801.792,60381.275830311,549.041,51.61763,-54.59988,229
1574,8.4,204,138,7,135,124,226,221,57991,801.6676,60381.275828871,553.505,51.62503,-54.59993,229
1575,8.2,205,139,7,135,124,226,216,57991,801.6676,60381.275828871,553.505,51.61769,-54.59558,229
1576,8.3,203,138,6,139,124,226,218,57995,801.7229,60381.275829511,553.505,51.63243,-54.59998,229
1577,10.3,204,138,7,140,124,226,272,57996,801.7367,60381.275829671,553.505,51.62503,-54.59993,229
1578,8.9,205,138,7,140,124,226,233,57996,801.7367,60381.275829671,553.505,51.61763,-54.59988,229
1579,7.9,204,138,7,144,124,226,207,58000,801.792,60381.275830311,553.505,51.62503,-54.59993,229
1580,7.1,205,138,7,145,124,226,187,58001,801.8058,60381.275830471,553.505,51.61763,-54.59988,229
1581,8.1,204,138,6,135,125,226,213,57991,801.6676,60381.275828871,557.969,51.62503,-54.59993,229
1582,8.4,205,139,6,135,125,226,220,57991,801.6676,60381.275828871,557.969,51.61769,-54.59558,229
1583,8.0,203,138,6,139,125,226,210,57995,801.7229,60381.275829511,557.969,51.63243,-54.59998,229
1584,9.8,204,138,7,139,125,226,257,57995,801.7229,60381.275829511,557.969,51.62503,-54.59993,229
1585,8.7,205,138,7,138,125,226,228,57994,801.709,60381.275829351,557.969,51.61763,-54.59988,229
1586,7.9,204,138,7,144,125,226,209,58000,801.792,60381.275830311,557.969,51.62503,-54.59993,229
1587,7.1,205,138,7,144,125,226,186,58000,801.792,60381.275830311,557.969,51.61763,-54.59988,229
1588,7.6,204,138,7,135,126,226,199,57991,801.6676,60381.275828871,562.433,51.62503,-54.59993,229
1589,7.8,205,139,7,135,126,226,206,57991,801.6676,60381.275828871,562.433,51.61769,-54.59558,229
1590,8.3,203,138,7,141,126,226,218,57997,801.7505,60381.275829831,562.433,51.63243,-54.59998,229
1591,10.3,204,138,7,141,126,226,271,57997,801.7505,60381.275829831,562.433,51.62503,-54.59993,229
1592,8.5,205,138,7,138,126,226,224,57994,801.709,60381.275829351,562.433,51.61763,-54.59988,229
1593,6.2,203,138,7,144,126,226,164,58000,801.792,60381.275830311,562.433,51.63243,-54.59998,229
1594,8.3,204,138,7,144,126,226,218,58000,801.792,60381.275830311,562.433,51.62503,-54.59993,229
1595,7.3,205,138,7,144,126,226,191,58000,801.792,60381.275830311,562.433,51.61763,-54.59988,229
1596,7.3,204,138,7,135,127,226,193,57991,801.6676,60381.275828871,566.896,51.62503,-54.59993,229
